

time(s),pulse,score,player,coin
189.2448,152,0.5,null,
189.2615,152,0.5,null,
189.2782,152,0.5,null,
189.2948,152,0.5,null,
189.3115,152,0.5,null,
189.3282,152,0.5,null,
189.3448,152,0.5,null,
189.3617,152,0.5,null,
189.3779,152,0.5,null,
189.3944,152,0.5,null,
189.4112,152,0.5,null,
189.4279,152,0.5,null,
189.4444,153,0.5,0,
189.4612,153,0.5,null,
189.4779,153,0.5,null,
189.4944,153,0.5,null,
189.5112,153,0.5,null,
189.5279,153,0.5,null,
189.5447,153,0.5,null,
189.5612,153,0.5,null,
189.5778,153,0.5,null,
189.5945,153,0.5,null,
189.6113,153,0.5,null,
189.6278,153,0.5,null,
189.6445,153,0.5,null,
189.6613,153,0.5,null,
189.6779,153,0.5,null,
189.6948,153,0.5,null,
189.7116,153,0.4736842,null,
189.7283,153,0.4736842,null,
189.7449,153,0.4368421,null,
189.7613,153,0.4368421,null,
189.778,153,0.4368421,null,
189.7949,153,0.4368421,null,
189.8113,153,0.4368421,null,
189.8286,153,0.4,null,
189.8446,153,0.4,null,
189.8613,153,0.4,null,
189.8778,153,0.3526316,null,
189.8944,153,0.3526316,null,
189.9112,153,0.3526316,1,
189.9279,153,0.3157895,null,
189.9444,153,0.3157895,null,
189.9614,153,0.2736842,null,
189.9778,147,0.2736842,null,
189.9946,147,0.2315789,null,
190.0112,141,0.2315789,null,
190.028,141,0.2315789,null,
190.0445,141,0.2315789,null,
190.0612,141,0.2315789,null,
190.078,141,0.2315789,null,
190.0945,141,0.2,null,
190.1112,141,0.2,null,
190.128,141,0.2,null,
190.1445,141,0.1631579,null,
190.1619,142,0.1631579,2,
190.1784,142,0.1421053,null,
190.1948,142,0.1421053,null,
190.2116,142,0.1421053,null,
190.2284,142,0.1157895,null,
190.2449,142,0.1157895,null,
190.2619,142,0.1157895,null,
190.2783,142,0.1,null,
190.2951,142,0.1,null,
190.3116,142,0.1,null,
190.3279,142,0.08421053,null,
190.3446,142,0.08421053,null,
190.3614,142,0.08421053,null,
190.3779,142,0.07368421,null,
190.3945,142,0.07368421,null,
190.4113,142,0.06842105,null,
190.4279,142,0.06842105,null,
190.4447,142,0.06842105,null,
190.4618,142,0.05789474,null,
190.4781,143,0.05789474,2,
190.4946,143,0.05789474,null,
190.5112,143,0.05263158,null,
190.5279,143,0.05263158,null,
190.5446,143,0.05263158,null,
190.5612,143,0.04736842,null,
190.578,143,0.04736842,null,
190.5946,143,0.04736842,null,
190.6113,143,0.05263158,null,
190.6282,143,0.05263158,null,
190.6449,143,0.05263158,null,
190.6617,143,0.05263158,null,
190.6783,143,0.05263158,null,
190.6952,143,0.04736842,null,
190.7117,143,0.04736842,null,
190.7288,143,0.04736842,null,
190.745,143,0.04736842,null,
190.7619,143,0.04736842,null,
190.7781,143,0.04736842,null,
190.7946,143,0.04736842,null,
190.8112,143,0.04736842,null,
190.828,143,0.04736842,null,
190.8446,143,0.04736842,null,
190.8612,143,0.04736842,null,
190.878,143,0.05263158,null,
190.8945,143,0.05263158,null,
190.9114,143,0.05263158,null,
190.928,143,0.04736842,null,
190.9446,143,0.04736842,null,
190.9614,143,0.04736842,null,
190.978,144,0.04736842,2,
190.9946,144,0.04736842,null,
191.0114,144,0.04736842,null,
191.028,144,0.05263158,null,
191.0447,144,0.05263158,null,
191.0615,144,0.05263158,null,
191.0779,144,0.05263158,null,
191.095,144,0.05263158,null,
191.1117,144,0.05263158,null,
191.1284,144,0.05263158,null,
191.1449,144,0.05263158,null,
191.1616,144,0.05263158,null,
191.1784,144,0.05263158,null,
191.1951,144,0.05263158,null,
191.2117,144,0.05789474,null,
191.2283,144,0.05789474,null,
191.2448,144,0.05789474,null,
191.2614,144,0.05789474,null,
191.2781,144,0.05789474,null,
191.2947,144,0.06315789,null,
191.3111,144,0.06315789,null,
191.3282,144,0.06315789,null,
191.3447,144,0.06842105,null,
191.3612,144,0.06842105,null,
191.3781,144,0.06842105,null,
191.3948,144,0.07894737,null,
191.4113,144,0.07894737,1,
191.428,144,0.07894737,null,
191.4454,144,0.07894737,null,
191.4613,144,0.07894737,null,
191.478,144,0.07894737,null,
191.4946,144,0.09473684,null,
191.5113,144,0.09473684,null,
191.5282,144,0.1263158,null,
191.5446,144,0.1263158,null,
191.5615,144,0.1263158,null,
191.578,144,0.1631579,null,
191.5946,144,0.1631579,null,
191.6117,144,0.1631579,null,
191.6283,144,0.2052632,null,
191.6452,144,0.2052632,null,
191.6617,144,0.2052632,0,
191.6786,144,0.2421053,null,
191.695,144,0.2421053,null,
191.7119,138,0.2421053,null,
191.7284,138,0.2894737,null,
191.745,132,0.2894737,null,
191.7615,132,0.3263158,null,
191.7779,132,0.3263158,null,
191.7946,132,0.368421,null,
191.8112,132,0.368421,null,
191.8281,132,0.368421,null,
191.8447,132,0.4105263,null,
191.8613,132,0.4105263,null,
191.8781,132,0.4105263,null,
191.8947,132,0.4105263,null,
191.9114,132,0.4105263,null,
191.9281,132,0.4105263,null,
191.9447,132,0.4473684,null,
191.9613,132,0.4473684,null,
191.9781,133,0.4473684,0,
191.9946,133,0.4842105,null,
192.0113,133,0.4842105,null,
192.0281,133,0.5,null,
192.0447,133,0.5,null,
192.0614,133,0.5,null,
192.0785,133,0.5,null,
192.095,133,0.5,null,
192.1117,133,0.5,null,
192.1286,133,0.5,null,
192.1451,133,0.5,null,
192.1618,133,0.5,null,
192.1784,133,0.5,null,
192.1952,133,0.5,null,
192.2118,133,0.5,null,
192.2282,133,0.5,null,
192.2447,133,0.5,null,
192.2613,133,0.5,null,
192.2781,133,0.5,null,
192.2948,133,0.5,null,
192.3113,133,0.5,null,
192.3281,133,0.5,null,
192.3448,133,0.5,null,
192.3613,133,0.5,null,
192.3783,133,0.5,null,
192.3947,133,0.5,null,
192.4114,133,0.5,null,
192.4281,133,0.5,null,
192.4447,134,0.5,0,
192.4616,134,0.5,null,
192.4781,134,0.5,null,
192.4946,134,0.5,null,
192.5115,134,0.5,null,
192.528,134,0.4947369,null,
192.545,134,0.4947369,null,
192.5618,134,0.4947369,null,
192.5784,134,0.4789474,null,
192.5952,134,0.4789474,null,
192.6118,134,0.4789474,null,
192.6284,134,0.4578947,null,
192.6451,134,0.4578947,null,
192.6618,134,0.4578947,null,
192.6785,134,0.4315789,null,
192.6947,134,0.4315789,null,
192.7114,134,0.4,null,
192.728,134,0.4,null,
192.7448,134,0.4,null,
192.7613,134,0.3631579,null,
192.7781,134,0.3631579,null,
192.7947,134,0.3631579,null,
192.8113,134,0.3210526,null,
192.8281,134,0.3210526,null,
192.8448,134,0.3210526,null,
192.8614,134,0.2789474,null,
192.8781,135,0.2789474,1,
192.8947,135,0.2789474,null,
192.9114,135,0.2315789,null,
192.9282,135,0.2315789,null,
192.9447,135,0.1789474,null,
192.9613,135,0.1789474,null,
192.978,135,0.1789474,null,
192.9947,135,0.1789474,null,
193.0117,135,0.1789474,null,
193.0284,135,0.1368421,null,
193.0452,136,0.1368421,2,
193.0618,136,0.1368421,null,
193.0784,136,0.1105263,null,
193.0953,136,0.1105263,null,
193.1118,136,0.1105263,null,
193.1286,136,0.08947369,null,
193.1449,136,0.08947369,null,
193.1614,136,0.07368421,null,
193.1781,136,0.07368421,null,
193.1947,136,0.07368421,null,
193.2113,136,0.06842105,null,
193.228,136,0.06842105,null,
193.2447,136,0.06842105,null,
193.2613,136,0.05789474,null,
193.2781,136,0.05789474,null,
193.2948,136,0.05789474,null,
193.3115,136,0.04736842,null,
193.3281,136,0.04736842,null,
193.3448,136,0.04736842,null,
193.3613,136,0.04736842,null,
193.3782,136,0.04736842,null,
193.3947,136,0.04736842,null,
193.4113,136,0.04736842,null,
193.4282,136,0.04736842,null,
193.4447,136,0.04210526,null,
193.4617,136,0.04210526,null,
193.4789,137,0.04210526,2,
193.4951,137,0.04210526,null,
193.5121,137,0.04210526,null,
193.5286,137,0.04210526,null,
193.5454,137,0.04210526,null,
193.5618,137,0.04210526,null,
193.5785,137,0.04210526,null,
193.5951,137,0.04210526,null,
193.6116,137,0.04736842,null,
193.6282,137,0.04736842,null,
193.6448,137,0.04736842,null,
193.6615,137,0.04736842,null,
193.6782,137,0.04736842,null,
193.6948,137,0.04736842,null,
193.7115,137,0.04736842,null,
193.7281,137,0.04736842,null,
193.7448,137,0.04736842,null,
193.7615,137,0.04736842,null,
193.7781,137,0.04736842,null,
193.7948,137,0.04736842,null,
193.8113,137,0.04736842,null,
193.8282,137,0.04736842,null,
193.8448,137,0.05263158,null,
193.8614,137,0.05263158,null,
193.8782,137,0.05263158,null,
193.8948,137,0.05263158,null,
193.9114,137,0.05263158,null,
193.9281,137,0.05263158,null,
193.9452,137,0.05263158,null,
193.9618,137,0.05263158,null,
193.9787,138,0.05263158,2,
193.9951,138,0.05789474,null,
194.0119,138,0.05789474,null,
194.0286,138,0.05789474,null,
194.045,138,0.05789474,null,
194.0618,138,0.05789474,null,
194.0783,138,0.05789474,null,
194.0949,138,0.05789474,null,
194.1114,138,0.06315789,null,
194.1281,138,0.06315789,null,
194.1449,138,0.06315789,null,
194.1615,138,0.06315789,null,
194.1781,138,0.06315789,null,
194.1948,138,0.06315789,null,
194.2115,138,0.06842105,null,
194.2282,138,0.06842105,null,
194.2449,138,0.06842105,null,
194.2614,138,0.06842105,null,
194.2782,138,0.06842105,null,
194.2948,138,0.07368421,null,
194.3114,138,0.07368421,null,
194.3283,138,0.07368421,null,
194.3448,138,0.07894737,null,
194.3615,138,0.07894737,null,
194.3783,138,0.07894737,null,
194.3949,138,0.08421053,null,
194.4118,138,0.08421053,1,
194.4285,138,0.08421053,null,
194.4452,138,0.1,null,
194.4618,138,0.1,null,
194.4784,138,0.1263158,null,
194.4952,138,0.1263158,null,
194.5117,138,0.1263158,null,
