time(s),score,player,coin
3.923662,0,0.3546512,null
3.925704,0,0.3546512,null
3.92823,0,0.3546512,null
3.930005,0,0.3546512,null
3.931848,0,0.3546512,null
3.933813,0,0.3546512,null
3.936197,0,0.3546512,null
3.938694,0,0.3546512,null
3.940805,0,0.3546512,null
3.943257,0,0.3546512,null
3.945143,0,0.3546512,null
3.94691,0,0.3546512,null
3.949227,0,0.3546512,null
3.951499,0,0.3546512,null
3.95357,0,0.3546512,null
3.955459,0,0.3546512,null
3.957531,0,0.3546512,null
3.959508,0,0.3546512,null
3.961509,0,0.3546512,null
3.963606,0,0.3546512,null
3.966829,0,0.3546512,null
3.969805,0,0.3546512,null
3.97252,0,0.3546512,null
3.974971,0,0.3546512,null
3.977524,0,0.3546512,null
3.979853,0,0.3546512,null
3.982801,0,0.3546512,null
3.984802,0,0.3546512,null
3.986816,0,0.3546512,null
3.988969,0,0.3546512,null
3.990868,0,0.3546512,null
3.993008,0,0.3546512,null
3.995254,0,0.3546512,null
3.997766,0,0.3546512,null
3.999825,0,0.3546512,null
4.002156,0,0.3546512,null
4.004252,0,0.3546512,null
4.00638,0,0.3546512,null
4.008182,0,0.3546512,null
4.010421,0,0.3546512,null
4.013134,0,0.3546512,null
4.015042,0,0.3546512,null
4.016965,0,0.3546512,null
4.018841,0,0.3546512,null
4.020998,0,0.3546512,null
4.022851,0,0.3546512,null
4.024727,0,0.3546512,null
4.027568,0,0.3546512,null
4.030049,0,0.3546512,null
4.032308,0,0.3546512,null
4.035069,0,0.3546512,null
4.037094,0,0.3546512,null
4.039026,0,0.3546512,null
4.0409,0,0.3546512,null
4.043456,0,0.3546512,null
4.045326,0,0.3546512,null
4.04712,0,0.3546512,null
4.049062,0,0.3546512,null
4.051224,0,0.3546512,null
4.053149,0,0.3546512,null
4.055063,0,0.3546512,null
4.056945,0,0.3546512,null
4.059575,0,0.3546512,null
4.061731,0,0.3546512,null
4.063604,0,0.3546512,null
4.065479,0,0.3546512,null
4.067665,0,0.3546512,null
4.069568,0,0.3546512,null
4.071734,0,0.3546512,null
4.074289,0,0.3546512,null
4.0777,0,0.3546512,null
4.079736,0,0.3546512,null
4.081598,0,0.3546512,null
4.083784,0,0.3546512,null
4.08566,0,0.3546512,null
4.087778,0,0.3546512,null
4.089844,0,0.3546512,null
4.092098,0,0.3546512,null
4.094326,0,0.3546512,null
4.096245,0,0.3546512,null
4.098076,0,0.3546512,null
4.100389,0,0.3546512,null
4.102232,0,0.3546512,null
4.104089,0,0.3546512,null
4.10599,0,0.3546512,null
4.108158,0,0.3546512,null
4.11032,0,0.3546512,null
4.112116,0,0.3546512,null
4.11418,0,0.3546512,null
4.11594,0,0.3546512,null
4.117841,0,0.3546512,null
4.119634,0,0.3546512,null
4.122334,0,0.3546512,null
4.125213,0,0.3546512,null
4.128159,0,0.3546512,null
4.130548,0,0.3546512,null
4.13236,0,0.3546512,null
4.134161,0,0.3546512,null
4.135991,0,0.3546512,null
4.138438,0,0.3546512,null
4.140265,0,0.3546512,null
4.142337,0,0.3546512,null
4.144775,0,0.3546512,null
4.146687,0,0.3546512,null
4.148598,0,0.3546512,null
4.150393,0,0.3546512,null
4.152796,0,0.3546512,null
4.154807,0,0.3546512,null
4.156621,0,0.3546512,null
4.158468,0,0.3546512,null
4.160707,0,0.3546512,null
4.162416,0,0.3546512,null
4.164128,0,0.3546512,null
4.165956,0,0.3546512,null
4.167801,0,0.3546512,null
4.170153,0,0.3546512,null
4.171861,0,0.3546512,null
4.173392,0,0.3546512,null
4.174942,0,0.3546512,null
4.177461,0,0.3546512,null
4.179212,0,0.3546512,null
4.180825,0,0.3546512,null
4.182719,0,0.3546512,null
4.184659,0,0.3546512,null
4.186645,0,0.3546512,null
4.18843,0,0.3546512,null
4.190029,0,0.3546512,null
4.191987,0,0.3546512,null
4.19376,0,0.3546512,null
4.195386,0,0.3546512,null
4.196943,0,0.3546512,null
4.198828,0,0.3546512,null
4.2009,0,0.3546512,null
4.202703,0,0.3546512,null
4.204333,0,0.3546512,null
4.205836,0,0.3546512,null
4.208175,0,0.3546512,null
4.210308,0,0.3546512,null
4.212453,0,0.3546512,null
4.214684,0,0.3546512,null
4.216418,0,0.3546512,null
4.218088,0,0.3546512,null
4.219672,0,0.3546512,null
4.221288,0,0.3546512,null
4.223306,0,0.3546512,null
4.225984,0,0.3546512,null
4.227818,0,0.3546512,null
4.229455,0,0.3546512,null
4.231218,0,0.3546512,null
4.233159,0,0.3546512,null
4.235077,0,0.3546512,null
4.236855,0,0.3546512,null
4.23894,0,0.3546512,null
4.240585,0,0.3546512,null
4.24226,0,0.3546512,null
4.244201,0,0.3546512,null
4.2461,0,0.3546512,null
4.248038,0,0.3546512,null
4.249832,0,0.3546512,null
4.251652,0,0.3546512,null
4.254149,0,0.3546512,null
4.255902,0,0.3546512,null
4.257447,0,0.3546512,null
4.259325,0,0.3546512,null
4.261944,0,0.3546512,null
4.263622,0,0.3546512,null
4.265474,0,0.3546512,null
4.267035,0,0.3546512,null
4.269146,0,0.3546512,null
4.270797,0,0.3546512,null
4.272399,0,0.3546512,null
4.273861,0,0.3546512,null
4.275517,0,0.3546512,null
4.2775,0,0.3546512,null
4.279171,0,0.3546512,null
4.280812,0,0.3546512,null
4.282487,0,0.3546512,null
4.284035,0,0.3546512,null
4.28593,0,0.3546512,null
4.28757,0,0.3546512,null
4.289195,0,0.3546512,null
4.290724,0,0.3546512,null
4.292537,0,0.3546512,null
4.295035,0,0.3546512,null
4.297776,0,0.3546512,null
4.299493,0,0.3546512,null
4.301051,0,0.3546512,null
4.302738,0,0.3546512,null
4.304294,0,0.3546512,null
4.30578,0,0.3546512,null
4.307405,0,0.3546512,null
4.309351,0,0.3546512,null
4.311654,0,0.3546512,null
4.313509,0,0.3546512,null
4.31517,0,0.3546512,null
4.316934,0,0.3546512,null
4.319282,0,0.3546512,null
4.321355,0,0.3546512,null
4.32334,0,0.3546512,null
4.326532,0,0.3546512,null
4.328722,0,0.3546512,null
4.33236,0,0.3546512,null
4.335061,0,0.3546512,null
4.337098,0,0.3546512,null
4.339583,0,0.3546512,null
4.341767,0,0.3546512,null
4.34402,0,0.3546512,null
4.346099,0,0.3546512,null
4.348162,0,0.3546512,null
4.350025,0,0.3546512,null
4.351956,0,0.3546512,null
4.353754,0,0.3546512,null
4.355733,0,0.3546512,null
4.358394,0,0.3546512,null
4.361115,0,0.3546512,null
4.363536,0,0.3546512,null
4.36587,0,0.3546512,null
4.368326,0,0.3546512,null
4.370283,0,0.3546512,null
4.372274,0,0.3546512,null
4.37399,0,0.3546512,null
4.376187,0,0.3546512,null
4.378681,0,0.3546512,null
4.380893,0,0.3546512,null
4.383531,0,0.3546512,null
4.385552,0,0.3546512,null
4.387558,0,0.3546512,null
4.389758,0,0.3546512,null
4.391506,0,0.3546512,null
4.393345,0,0.3546512,null
4.395025,0,0.3546512,null
4.396668,0,0.3546512,null
4.398279,0,0.3546512,null
4.399898,0,0.3546512,null
4.401533,0,0.3546512,null
4.403372,0,0.3546512,null
4.405357,0,0.3546512,null
4.407124,0,0.3546512,null
4.408955,0,0.3546512,null
4.410864,0,0.3546512,null
4.412626,0,0.3546512,null
4.414238,0,0.3546512,null
4.415852,0,0.3546512,null
4.417442,0,0.3546512,null
4.419096,0,0.3546512,null
4.421435,0,0.3546512,null
4.423852,0,0.3546512,null
4.426888,0,0.3546512,null
4.42937,0,0.3546512,null
4.431211,0,0.3546512,null
4.432943,0,0.
